AvgSpotLen	BioSample	BioSampleModel	Experiment	Library_Name	MBases	MBytes	Replicate	Run	SRA_Sample	Sample_Name	collection_date	geo_loc_name	lat_lon	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study	env_biome	env_feature	env_material	host
198	SAMN08813957	MIMS.me	SRX3862815	SBJ64C	6764	3344	replicate = biological replicate 38	SRR6915195	SRS3104869	SBJ64C	11-Jan-2016	Italy: Milan	45.414028 N 9.208268 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813970	MIMS.me	SRX3862814	SBJ65H	3691	1800	replicate = biological replicate 51	SRR6915196	SRS3104870	SBJ65H	11-Jan-2016	Italy: Milan	45.414028 N 9.208268 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813953	MIMS.me	SRX3862813	SBJ67H	3670	1814	replicate = biological replicate 34	SRR6915197	SRS3104868	SBJ67H	11-Jan-2016	Italy: Milan	45.414028 N 9.208268 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813950	MIMS.me	SRX3862812	SBJ68H	1984	974	replicate = biological replicate 31	SRR6915198	SRS3104866	SBJ68H	11-Jan-2016	Italy: Milan	45.414028 N 9.208268 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813920	MIGS/MIMS/MIMARKS.human-gut	SRX3862811	SBJ57H	3944	1937	replicate = biological replicate 1	SRR6915199	SRS3104867	SBJ57H	11-Jan-2016	Italy: Milan	45.414028 N 9.208268 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813952	MIMS.me	SRX3862810	SBJ60H	9766	4710	replicate = biological replicate 33	SRR6915200	SRS3104865	SBJ60H	11-Jan-2016	Italy: Milan	45.414028 N 9.208268 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814032	MIMS.me	SRX3862809	VF273	2652	1292	replicate = biological replicate 113	SRR6915201	SRS3104864	VF273	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814050	MIGS/MIMS/MIMARKS.human-gut	SRX3862808	VF279	7259	3462	replicate = biological replicate 131	SRR6915202	SRS3104863	VF279	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814052	MIMS.me	SRX3862807	VF301	2176	1072	replicate = biological replicate 133	SRR6915203	SRS3104862	VF301	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814004	MIMS.me	SRX3862806	VF30	5284	2588	replicate = biological replicate 85	SRR6915204	SRS3104860	VF30	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814006	MIMS.me	SRX3862805	VF32	2588	1243	replicate = biological replicate 87	SRR6915205	SRS3104861	VF32	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814005	MIGS/MIMS/MIMARKS.human-gut	SRX3862804	VF31	3421	1688	replicate = biological replicate 86	SRR6915206	SRS3104859	VF31	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814058	MIMS.me	SRX3862803	VF28	10060	4852	replicate = biological replicate 139	SRR6915207	SRS3104858	VF28	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814034	MIMS.me	SRX3862802	VF281	6183	2987	replicate = biological replicate 115	SRR6915208	SRS3104857	VF281	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814051	MIMS.me	SRX3862801	VF300	7740	3729	replicate = biological replicate 132	SRR6915209	SRS3104856	VF300	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814003	MIMS.me	SRX3862800	VF29	3476	1701	replicate = biological replicate 84	SRR6915210	SRS3104854	VF29	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813991	MIGS/MIMS/MIMARKS.human-gut	SRX3862799	VF100	5977	2907	replicate = biological replicate 72	SRR6915211	SRS3104855	VF100	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
197	SAMN08813990	MIMS.me	SRX3862798	VF07	2541	1242	replicate = biological replicate 71	SRR6915212	SRS3104853	VF07	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
197	SAMN08813993	MIMS.me	SRX3862797	VF107	3923	1885	replicate = biological replicate 74	SRR6915213	SRS3104852	VF107	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813992	MIMS.me	SRX3862796	VF102	3010	1450	replicate = biological replicate 73	SRR6915214	SRS3104850	VF102	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814008	MIGS/MIMS/MIMARKS.human-gut	SRX3862795	VF37	8751	4210	replicate = biological replicate 89	SRR6915215	SRS3104851	VF37	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814007	MIMS.me	SRX3862794	VF35	2417	1179	replicate = biological replicate 88	SRR6915216	SRS3104849	VF35	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08814054	MIGS/MIMS/MIMARKS.human-gut	SRX3862793	VF140	2038	1010	replicate = biological replicate 135	SRR6915217	SRS3104847	VF140	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
197	SAMN08813995	MIMS.me	SRX3862792	VF120	3104	1515	replicate = biological replicate 76	SRR6915218	SRS3104848	VF120	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813997	MIMS.me	SRX3862791	VF154	4112	1984	replicate = biological replicate 78	SRR6915219	SRS3104845	VF154	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813996	MIMS.me	SRX3862790	VF145	3741	1808	replicate = biological replicate 77	SRR6915220	SRS3104846	VF145	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813988	MIMS.me	SRX3862789	VF04	5817	2837	replicate = biological replicate 69	SRR6915221	SRS3104844	VF04	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
197	SAMN08813989	MIMS.me	SRX3862788	VF06	4161	1998	replicate = biological replicate 70	SRR6915222	SRS3104842	VF06	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
197	SAMN08813982	MIGS/MIMS/MIMARKS.human-gut	SRX3862787	GF15	5839	2860	replicate = biological replicate 63	SRR6915223	SRS3104843	GF15	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
199	SAMN08813983	MIMS.me	SRX3862786	GF16	3957	1873	replicate = biological replicate 64	SRR6915224	SRS3104841	GF16	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
197	SAMN08813980	MIGS/MIMS/MIMARKS.human-gut	SRX3862785	GF06	7498	3668	replicate = biological replicate 61	SRR6915225	SRS3104839	GF06	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813981	MIMS.me	SRX3862784	GF12	3907	1905	replicate = biological replicate 62	SRR6915226	SRS3104838	GF12	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813986	MIMS.me	SRX3862783	VF00TL	9305	4525	replicate = biological replicate 67	SRR6915227	SRS3104840	VF00TL	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813987	MIGS/MIMS/MIMARKS.human-gut	SRX3862782	VF02	2598	1254	replicate = biological replicate 68	SRR6915228	SRS3104835	VF02	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
197	SAMN08813984	MIMS.me	SRX3862781	GF17	2948	1453	replicate = biological replicate 65	SRR6915229	SRS3104837	GF17	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
198	SAMN08813985	MIMS.me	SRX3862780	GF18	2734	1321	replicate = biological replicate 66	SRR6915230	SRS3104836	GF18	12-Feb-2017	Italy: Vercelli	45.312990 N 8.422263 E	WGS	PRJNA447983	ANDREWMALTEZTHOMAS@GMAIL.COM'S SHARED SUBMISSIONS	public	sra	ncbi	0	Illumina HiSeq 2500	PAIRED	RANDOM	METAGENOMIC	2018-03-29	human gut metagenome	ILLUMINA	2018-08-14	SRP136711	human	digestive system	stool	Homo sapiens
