media,condition,species,g,strainID,strain,time_h,OD,medium_batch,media1,slope,intercept,growth_inferred
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",22.424242424242426,0.7029611933053939,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",22.727272727272727,0.7050839969157441,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",23.03030303030303,0.7072411041677741,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",23.333333333333336,0.7096566722572942,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",23.636363636363637,0.7120804898556383,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",23.93939393939394,0.714512585136053,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",24.242424242424242,0.7145146370025917,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",24.545454545454547,0.7139083965136267,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",24.848484848484848,0.7133026703479644,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",25.151515151515152,0.7113223210512759,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",25.454545454545457,0.7079787953692978,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",25.757575757575758,0.7046509841723587,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",26.060606060606062,0.7026020429045006,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",26.363636363636363,0.705620010293785,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",26.666666666666668,0.7086509398142012,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",26.96969696969697,0.7116948871379358,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",27.272727272727273,0.7076002407829852,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",27.575757575757578,0.7027434961914597,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",27.87878787878788,0.6979200834636582,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",28.181818181818183,0.6938026316149746,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",28.484848484848484,0.6901557550424905,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",28.78787878787879,0.6865280458331924,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",29.090909090909093,0.6808369692140632,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",29.393939393939394,0.6703987815096513,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",29.6969696969697,0.6601206094424389,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G9P4,DSM22959,"A. muciniphila
(DSM22959)",30,0.6499999999999999,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",0,7.000000000000005e-5,WCA,NA,NA,NA,TRUE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",0.30303030303030304,2.014605725251258e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",0.6060606060606061,4.5636316025477906e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",0.9090909090909092,9.506203202778343e-4,WCA,NA,NA,NA,TRUE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",1.2121212121212122,0.001908986974809986,WCA,NA,NA,NA,TRUE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",1.5151515151515151,0.0037672638371548917,WCA,NA,NA,NA,TRUE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",1.8181818181818183,0.007370470272600206,WCA,NA,NA,NA,TRUE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",2.121212121212121,0.011965645963215404,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",2.4242424242424243,0.01476453243421489,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",2.7272727272727275,0.01821429925692016,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",3.0303030303030303,0.022330994379180347,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",3.3333333333333335,0.025926623004693727,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",3.6363636363636367,0.030099393206771557,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",3.9393939393939394,0.03494194313970922,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",4.242424242424242,0.039357442903953876,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",4.545454545454546,0.0439970722877056,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",4.848484848484849,0.049182670652276335,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",5.151515151515151,0.05507814217462009,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",5.454545454545455,0.06179108091885315,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",5.757575757575758,0.06932115592202191,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",6.0606060606060606,0.07698548912771115,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",6.363636363636364,0.08210778063947441,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",6.666666666666667,0.08757057833228334,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",6.96969696969697,0.09339651747768857,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",7.272727272727273,0.10115288353918178,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",7.575757575757576,0.10974019466720498,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",7.878787878787879,0.11905601608688499,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",8.181818181818182,0.12751932051782905,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",8.484848484848484,0.13542331379883157,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",8.787878787878789,0.14381694923430738,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",9.090909090909092,0.1525070129009131,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",9.393939393939394,0.1611701500524593,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",9.696969696969697,0.17032516959100202,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",10,0.18,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",10.303030303030303,0.1904913547872009,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",10.606060606060606,0.20159396367153584,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",10.90909090909091,0.21334343993449628,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",11.212121212121213,0.23059854024845525,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",11.515151515151516,0.251515908063567,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",11.818181818181818,0.2743300940396703,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",12.121212121212121,0.295375292587688,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",12.424242424242424,0.3119354678911251,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",12.727272727272728,0.32942386717700783,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",13.030303030303031,0.34701181208040416,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",13.333333333333334,0.3572940724527028,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",13.636363636363637,0.3678809436535839,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",13.93939393939394,0.3787814497452217,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",14.242424242424242,0.3930021157143745,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",14.545454545454547,0.4085377332639239,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",14.84848484848485,0.4246873740499148,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",15.151515151515152,0.4391164516696441,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",15.454545454545455,0.45160973165934465,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",15.757575757575758,0.4644584006741567,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",16.060606060606062,0.4775013477175874,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",16.363636363636363,0.49020703083062916,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",16.666666666666668,0.5032507459134292,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",16.96969696969697,0.5166414862339259,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",17.272727272727273,0.5316922029397114,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",17.575757575757578,0.5473305957291434,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",17.87878787878788,0.5634288920763773,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",18.181818181818183,0.5779295823842643,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",18.484848484848484,0.5913914191808182,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",18.78787878787879,0.6051667874321692,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",19.09090909090909,0.6178424902580898,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",19.393939393939394,0.6274126726840726,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",19.6969696969697,0.6371310773795686,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",20,0.647,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",20.303030303030305,0.6559477651356849,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",20.606060606060606,0.6650192610901734,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",20.90909090909091,0.6742161988287505,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",21.21212121212121,0.6814011027405631,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",21.515151515151516,0.6877380647551525,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",21.81818181818182,0.6941339538282963,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",22.12121212121212,0.6987245407691035,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",22.424242424242426,0.7005391844664697,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",22.727272727272727,0.7023585404670327,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",23.03030303030303,0.704420204960902,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",23.333333333333336,0.7086360726282922,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",23.636363636363637,0.7128771692343727,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",23.93939393939394,0.7171436457562136,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",24.242424242424242,0.7177574477723423,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",24.545454545454547,0.7174543726988009,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",24.848484848484848,0.7171514255870705,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",25.151515151515152,0.7173026723524428,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",25.454545454545457,0.7179084003815885,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",25.757575757575758,0.7185146398693657,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",26.060606060606062,0.718451312646705,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",26.363636363636363,0.7157141496440529,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",26.666666666666668,0.7129874136964806,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",26.96969696969697,0.7102710650827596,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",27.272727272727273,0.7061541283984188,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",27.575757575757578,0.7019053630212169,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",27.87878787878788,0.6976821589446057,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",28.181818181818183,0.6919472677723442,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",28.484848484848484,0.6852450822831977,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",28.78787878787879,0.6786078074435723,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",29.090909090909093,0.6719696982428803,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",29.393939393939394,0.6652460882512375,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",29.6969696969697,0.6585897465049647,WCA,NA,NA,NA,FALSE
WCA,With mucin,A. muciniphila,G8P3,DSM22959,"A. muciniphila
(DSM22959)",30,0.6519999999999999,WCA,NA,NA,NA,FALSE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",0,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",0.30303030303030304,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",0.6060606060606061,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",0.9090909090909092,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",1.2121212121212122,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",1.5151515151515151,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",1.8181818181818183,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",2.121212121212121,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",2.4242424242424243,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",2.7272727272727275,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",3.0303030303030303,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",3.3333333333333335,7.000000000000005e-5,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",3.6363636363636367,1.0117659630880607e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",3.9393939393939394,1.3945097129468712e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",4.242424242424242,1.862833373386278e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",4.545454545454546,2.4358722564726026e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",4.848484848484849,3.1370402504636054e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",5.151515151515151,3.994986491649661e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",5.454545454545455,5.044765944039678e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",5.757575757575758,6.329271715796176e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",6.0606060606060606,7.900987635668043e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",6.363636363636364,9.824132698224412e-4,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",6.666666666666667,0.0012177284998123785,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",6.96969696969697,0.001505659236517239,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",7.272727272727273,0.0018579700884028094,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",7.575757575757576,0.0022890561814570805,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",7.878787878787879,0.002816531331967501,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",8.181818181818182,0.003461947732284927,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",8.484848484848484,0.0042516765553311095,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",8.787878787878789,0.005217985458611511,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",9.090909090909092,0.006400357013643834,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",9.393939393939394,0.007847101930723303,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",9.696969696969697,0.00961733299403577,WCA,WCA,0.32973073152617377,-5.254371110084646,TRUE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",10,0.011783380360452225,WCA,WCA,0.32973073152617377,-5.254371110084646,FALSE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",10.303030303030303,0.014433746909088207,WCA,WCA,0.32973073152617377,-5.254371110084646,FALSE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",10.606060606060606,0.01767672439473294,WCA,WCA,0.32973073152617377,-5.254371110084646,FALSE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",10.90909090909091,0.021644818158145104,WCA,WCA,0.32973073152617377,-5.254371110084646,FALSE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",11.212121212121213,0.027459185726871678,WCA,WCA,0.32973073152617377,-5.254371110084646,FALSE
WCA,Without mucin,A. muciniphila,G3P4,DSM22959,"A. muciniphila
(DSM22959)",11.515151515151516,0.035364815992529566,WCA,WCA,0.32973073152617377,-5.254371110084646,FALSE
