fc,p.val,auc,auc.ci.l,auc.ci.h,pr.shift,pr.n,pr.p,p.adj,mOTU_nr,kingdom,phylum,class,order,family,genus,mOTU
-0.002432468991438743,0.5095402401528096,0.49579705929551476,0.48291153191459535,0.5086825866764342,-0.01012396694214876,0.1,0.08987603305785125,0.6315129159555849,meta_mOTU_v31_13332,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.21412767968135732,2.0911516682764192e-7,0.436751785284442,0.4126749679005264,0.46082860266835757,-0.10518534863195061,0.5029126213592233,0.3977272727272727,2.8608116572948234e-6,meta_mOTU_v31_13377,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.04257520755905221,0.09851573803294082,0.507664185990532,0.4932275330735726,0.5221008389074914,0.01359825082243439,0.11553398058252427,0.12913223140495866,0.1933027927538779,meta_mOTU_v31_13390,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.09808726180865276,7.061127647812106e-4,0.523167576025034,0.5079104279822779,0.5384247240677902,0.04368129663804861,0.11747572815533981,0.16115702479338842,0.0035127326934822852,meta_mOTU_v31_13392,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.061787522440680934,0.0766761495390177,0.4839845943994223,0.46814353889822946,0.4998256499006152,-0.030626654898499556,0.1669902912621359,0.13636363636363635,0.15701872618696974,meta_mOTU_v31_13411,2 Bacteria,1224 Proteobacteria,28216 Betaproteobacteria,80840 Burkholderiales,995019 Sutterellaceae,40544 Sutterella,Sutterella sp. CAG:351
-0.05729470839013325,0.12137774924499344,0.4837950332985637,0.4686072927798458,0.4989827738172816,-0.03343897937896172,0.1553398058252427,0.12190082644628099,0.2259636019460653,meta_mOTU_v31_13415,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.025964162749625215,0.13110119244356105,0.48757221375270804,0.47124772115557595,0.5038967063498402,-0.024839524993982204,0.1766990291262136,0.1518595041322314,0.23869625611258344,meta_mOTU_v31_13426,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186804 Peptostreptococcaceae,NA Peptostreptococcaceae gen. incertae sedis,Peptostreptococcaceae species incertae sedis
-0.14043307362021148,1.2196896225184421e-5,0.45690694455588543,0.4362297877672213,0.47758410134454954,-0.07922651047099416,0.34368932038834954,0.2644628099173554,1.0823371875501492e-4,meta_mOTU_v31_13432,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.01328634216420161,0.6089343867175496,0.49877336917275134,0.4776633552307192,0.5198833831147834,-0.005616625210623449,0.3155339805825243,0.30991735537190085,0.722651049297333,meta_mOTU_v31_13455,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
0,0.0014263220441622978,0.4793829736018615,0.4678994993633031,0.4908664478404199,-0.04039356495225868,0.09514563106796116,0.05475206611570248,0.00659590241079748,meta_mOTU_v31_13471,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
0,0.6242814826065901,0.4989147877718046,0.48737706335951037,0.5104525121840988,-0.0023810479017892933,0.07572815533980583,0.07334710743801653,0.7293838865113743,meta_mOTU_v31_13483,2 Bacteria,NA Bacteria phylum incertae sedis,NA Bacteria class incertae sedis,NA Bacteria order incertae sedis,NA Bacteria fam. incertae sedis,NA Bacteria gen. incertae sedis,Bacteria species incertae sedis
0.05182017783391046,0.28604195812083894,0.5101239669421488,0.4926381676412234,0.5276097662430741,0.014976329936612381,0.18543689320388348,0.20041322314049587,0.42241578523092405,meta_mOTU_v31_13486,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.06417634911983774,0.41321887404322666,0.5225878600657947,0.4992908314782834,0.5458848886533061,0.048982989649362096,0.37766990291262137,0.42665289256198347,0.5522667448203233,meta_mOTU_v31_13514,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186806 Eubacteriaceae,1730 Eubacterium,uncultured Eubacterium sp.
0,0.025165575779358226,0.4853566557008746,0.473719632427689,0.4969936789740602,-0.02927866484794993,0.0912621359223301,0.06198347107438017,0.06405191768131228,meta_mOTU_v31_13554,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,580596 Butyricicoccus,Butyricicoccus sp. BB10
0.04568805469703742,1.9102896433368637e-19,0.5544822675118349,0.543243366825839,0.5657211681978309,0.10758645590949209,0.018446601941747572,0.12603305785123967,1.710577544260737e-17,meta_mOTU_v31_13569,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171551 Porphyromonadaceae,836 Porphyromonas,Porphyromonas species incertae sedis
0.08992533926506797,6.804532322765382e-4,0.5305760049747252,0.5105478656407214,0.5506041443087291,0.047035224263820896,0.2504854368932039,0.2975206611570248,0.003406659950032072,meta_mOTU_v31_13572,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.04938159814939221,0.50729760089866,0.4972900418777529,0.5173051599195673,0.014410655540399588,0.04757281553398058,0.06198347107438017,0.10930533522955355,meta_mOTU_v31_13580,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.12885530357194935,0.5091330337799889,0.4993810965730228,0.5188849709869549,0.018231966621198747,0.04271844660194175,0.060950413223140494,0.2367956604820338,meta_mOTU_v31_13648,2 Bacteria,1224 Proteobacteria,28216 Betaproteobacteria,80840 Burkholderiales,995019 Sutterellaceae,40544 Sutterella,Sutterella species incertae sedis
-0.06286943296380805,0.024999546701158722,0.4875656944555885,0.4738237490220139,0.5013076398891632,-0.024189601219610044,0.12233009708737864,0.0981404958677686,0.06395987922244505,meta_mOTU_v31_13659,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.5030442000372191,0.48666252106234453,0.47552020334616796,0.4978048387785211,-0.027710021664125804,0.08349514563106795,0.05578512396694215,0.6270047777333709,meta_mOTU_v31_13660,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.0261925620936927,0.34801898159539624,0.5054110166091632,0.48514213701925846,0.525679896199068,0.0051392120677204445,0.2737864077669903,0.27892561983471076,0.48875166793477876,meta_mOTU_v31_13662,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.007894252151087536,0.5181577469309155,0.5067438067035397,0.5295716871582914,0.03654015887025596,0.05436893203883495,0.09090909090909091,0.02613246240823462,meta_mOTU_v31_13690,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.04811381744407148,0.061732729623250375,0.49022406322715234,0.47230492861009704,0.5081431978442077,-0.01718687314450773,0.21553398058252426,0.19834710743801653,0.13104900577349488,meta_mOTU_v31_13701,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.04258156393122864,0.5148810479017893,0.5034355389464888,0.5263265568570898,0.02955749017090588,0.05825242718446602,0.0878099173553719,0.09822679267508246,meta_mOTU_v31_13710,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.0699023680055424,0.15410149979535137,0.511256318703362,0.49748328669142905,0.5250293507152949,0.021838642381449086,0.09902912621359224,0.12086776859504132,0.2700889275772617,meta_mOTU_v31_13729,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.03265205169375308,0.01672489748500458,0.5151613776779267,0.5026609345550626,0.5276618208007908,0.029519377356976656,0.07378640776699029,0.10330578512396695,0.048335255111398315,meta_mOTU_v31_13745,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.06610314272634094,7.19800038018062e-4,0.5185699671026238,0.5048986192278724,0.5322413149773753,0.03574179571531734,0.09029126213592233,0.12603305785123967,0.003562829333908498,meta_mOTU_v31_13749,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.03473922654631726,0.0030220092230896487,0.4822685148038193,0.4676592257042595,0.49687780390337916,-0.033152130305704866,0.1436893203883495,0.11053719008264463,0.012271597383027327,meta_mOTU_v31_13774,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.10955816572150706,0.006761656165157065,0.4716776658910375,0.4550051980507531,0.48835013373132186,-0.05725146433442993,0.2029126213592233,0.14566115702479338,0.02320638091526031,meta_mOTU_v31_13792,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.031590958463222026,0.8021478149400625,0.5072003129262618,0.49418988844479866,0.5202107374077248,0.015018454625692054,0.08932038834951456,0.10433884297520661,0.8663548220569754,meta_mOTU_v31_13806,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.6130708020521922,0.4966907044852764,0.48677948650372393,0.5066019224668289,-0.006661718687314452,0.05728155339805825,0.0506198347107438,0.7258109856026554,meta_mOTU_v31_13811,2 Bacteria,201174 Actinobacteria,84998 Coriobacteriia,1643822 Eggerthellales,NA Eggerthellales fam. incertae sedis,NA Eggerthellales gen. incertae sedis,Eggerthellales species incertae sedis
-0.01835739785467415,0.22871481814952715,0.49546357217363396,0.48114767940556985,0.5097794649416981,-0.007536307470111525,0.12427184466019417,0.11673553719008264,0.36572093486572116,meta_mOTU_v31_13819,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.017953095557648655,0.5105592553959721,0.5001209117336167,0.5209975990583275,0.020733370777501405,0.04951456310679612,0.07024793388429752,0.050940826184227656,meta_mOTU_v31_13838,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,NA Bacteroidales fam. incertae sedis,NA Bacteroidales gen. incertae sedis,Bacteroidales species incertae sedis
0,0.35425738218410974,0.4953953702960764,0.48355902828774266,0.5072317123044101,-0.009114980341811754,0.08349514563106795,0.0743801652892562,0.4949553495763802,meta_mOTU_v31_13847,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.07569830091926923,0.050532845837563206,0.4767722458477092,0.4531540966375678,0.5003903950578507,-0.047530690844900914,0.45145631067961167,0.40392561983471076,0.11135313903803078,meta_mOTU_v31_13863,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.24007001277264972,1.2813562105920674e-15,0.5815900064190003,0.5633404259588601,0.5998395868791404,0.1540800770280029,0.14757281553398058,0.30165289256198347,6.310679337165932e-14,meta_mOTU_v31_13876,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.04075329616728308,0.2684092865624664,0.506141679370938,0.48579063333109146,0.5264927254107845,-0.002379041964214068,0.2854368932038835,0.2830578512396694,0.4024096609802578,meta_mOTU_v31_13917,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,216851 Faecalibacterium,Faecalibacterium prausnitzii
0,0.3508507346121884,0.5029402030008826,0.4902801812134723,0.5156002247882929,0.005658749899703122,0.0883495145631068,0.09400826446280992,0.4908920079446102,meta_mOTU_v31_13922,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.005364948044149664,0.1791026180773191,0.5064340447725267,0.4922910386784556,0.5205770508665979,0.012254272647035228,0.11067961165048544,0.12293388429752067,0.29951796062166264,meta_mOTU_v31_13923,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.8590700331648012,0.5077750140415631,0.49609912330321093,0.5194509047799153,0.0167495787531092,0.06796116504854369,0.08471074380165289,0.9118361882191047,meta_mOTU_v31_13944,2 Bacteria,201174 Actinobacteria,84998 Coriobacteriia,84999 Coriobacteriales,1643824 Atopobiaceae,NA Atopobiaceae gen. incertae sedis,Atopobiaceae species incertae sedis
-0.06537762242179256,0.016939227568734058,0.480772586857097,0.464505760711352,0.497039413002842,-0.03589224103345906,0.18155339805825244,0.14566115702479338,0.04864472056910509,meta_mOTU_v31_13945,2 Bacteria,1239 Firmicutes,NA Firmicutes class incertae sedis,NA Firmicutes order incertae sedis,NA Firmicutes fam. incertae sedis,NA Firmicutes gen. incertae sedis,Firmicutes species incertae sedis
-0.04948703678798733,0.1809426649665375,0.49068843777581644,0.473043184440567,0.5083336911110659,-0.014709540239107755,0.2058252427184466,0.19111570247933884,0.3015711082775625,meta_mOTU_v31_13955,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.026642205713304584,0.5315580260210637,0.5092804701917676,0.49537539085871846,0.5231855495248168,0.01898820508705769,0.1029126213592233,0.12190082644628099,0.6544808195384347,meta_mOTU_v31_13965,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,1924110 Massiliomicrobiota,Massiliomicrobiota species incertae sedis
-0.06624230238070018,0.02092012233289071,0.48200774291904036,0.46872359418688103,0.4952918916511997,-0.03567760571291022,0.1203883495145631,0.08471074380165289,0.056148012255851094,meta_mOTU_v31_14118,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.0033848669428167655,0.2397538065631314,0.5048072293990211,0.48964257969401004,0.5199718791040322,0.010523148519618053,0.13203883495145632,0.14256198347107438,0.37498326615189886,meta_mOTU_v31_14132,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.12609218734020508,0.0017828272346941821,0.4631624608842173,0.43870532172069837,0.48761960004773625,-0.050882612533098004,0.5281553398058253,0.4772727272727273,0.007982203755335315,meta_mOTU_v31_14166,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.1672758603173875,0.49048583808071894,0.480313463751978,0.50065821240946,-0.019469630105111123,0.06699029126213592,0.047520661157024795,0.28506353358585934,meta_mOTU_v31_14185,2 Bacteria,1239 Firmicutes,186801 Clostridia,NA Clostridia order incertae sedis,NA Clostridia fam. incertae sedis,NA Clostridia gen. incertae sedis,Clostridia species incertae sedis
0,0.1492625449530998,0.5080001805343818,0.49761149208182354,0.51838886898694,0.01569244965096686,0.05145631067961165,0.06714876033057851,0.2649073996014474,meta_mOTU_v31_14202,2 Bacteria,976 Bacteroidetes,117743 Flavobacteriia,NA Flavobacteriia order incertae sedis,NA Flavobacteriia fam. incertae sedis,NA Flavobacteriia gen. incertae sedis,Flavobacteriia species incertae sedis
0,0.1790357819306906,0.5079184385781915,0.498261347545571,0.5175755296108121,0.01616585091871941,0.04271844660194175,0.058884297520661155,0.29951796062166264,meta_mOTU_v31_14223,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.06208655455853225,1.7926027296437752e-6,0.5259969509748856,0.5124924977043573,0.5395014042454139,0.0495827649843537,0.08058252427184466,0.13016528925619836,2.1020401055941887e-5,meta_mOTU_v31_14235,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,244127 Anaerotruncus,Anaerotruncus species incertae sedis
0,0.008654788820538653,0.5136373666051512,0.5015649171871079,0.5257098160231946,0.026109283479098133,0.06893203883495146,0.09504132231404959,0.028042654566547937,meta_mOTU_v31_14272,2 Bacteria,1224 Proteobacteria,28221 Deltaproteobacteria,213115 Desulfovibrionales,194924 Desulfovibrionaceae,1981028 Mailhella,Mailhella massiliensis
0.013641361659901126,0.6771428886223267,0.5072860667576026,0.4882440914628692,0.526328042052336,0.01686592313247212,0.23106796116504855,0.24793388429752067,0.7661296784437207,meta_mOTU_v31_14283,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,1017280 Pseudoflavonifractor,Pseudoflavonifractor species incertae sedis
-0.0020866746607265986,0.8721144193439306,0.4972197705207414,0.4818628881535882,0.5125766528878946,-0.006230442108641571,0.14466019417475728,0.1384297520661157,0.9207210107757466,meta_mOTU_v31_14315,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.06569796541864774,9.164807384549958e-6,0.5297671106475167,0.5161528322579134,0.54338138903712,0.05772285966460723,0.07864077669902912,0.13636363636363635,8.516354031869537e-5,meta_mOTU_v31_14346,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.04292712326248119,0.5926622550033285,0.5044526799326005,0.4911215423031767,0.5177838175620242,0.00834670625050149,0.09805825242718447,0.10640495867768596,0.7076028135494284,meta_mOTU_v31_14385,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.12352099880817198,2.77221039060489e-4,0.5372171628018936,0.5136596100305711,0.560774715573216,0.04141258124047181,0.4368932038834951,0.47830578512396693,0.0015875739736894285,meta_mOTU_v31_14425,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.6180501040937375,0.5011203161357618,0.49149384686655123,0.5107467854049724,0.0021383294551873544,0.04951456310679612,0.05165289256198347,0.7270503335330174,meta_mOTU_v31_14513,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.004069451339492617,0.8213268495628838,0.49489739629302737,0.476289384853971,0.5135054077320838,-0.012308432961566224,0.22718446601941747,0.21487603305785125,0.8812711838991728,ref_mOTU_v31_00077,2 Bacteria,1224 Proteobacteria,1236 Gammaproteobacteria,91347 Enterobacterales,543 Enterobacteriaceae,547 Enterobacter, Enterobacter sp. [Enterobacter asburiae/Enterobacter bugandensis/Enterobacter cancerogenus/Enterobacter chengduensis/Enterobacter cloacae/Enterobacter genomosp. O/Enterobacter genomosp. S/Enterobacter hormaechei/Enterobacter kobei/Enterobacter ludwigii/Enterobacter roggenkampii/Enterobacter sichuanensis/Enterobacter sp. 50588862/Enterobacter sp. 50793107/Enterobacter sp. 50858885/Enterobacter sp. 56-7/Enterobacter sp. 940_PEND/Enterobacter sp. BIDMC 26/Enterobacter sp. BIDMC 27/Enterobacter sp. BIDMC 28/Enterobacter sp. BIDMC 30/Enterobacter sp. BIDMC100/Enterobacter sp. BIDMC109/Enterobacter sp. BIDMC87/Enterobacter sp. BIDMC92/Enterobacter sp. BIDMC93/Enterobacter sp. BIDMC94/Enterobacter sp. BIDMC99/Enterobacter sp. BWH 37/Enterobacter sp. BWH52/Enterobacter sp. BWH63/Enterobacter sp. BWH64/Enterobacter sp. DC1/Enterobacter sp. DC3/Enterobacter sp. DC4/Enterobacter sp. E20/Enterobacter sp. EGD-HP1/Enterobacter sp. HK169/Enterobacter sp. HMSC16D10/Enterobacter sp. IF2SW-P2/Enterobacter sp. J49/Enterobacter sp. K66-74/Enterobacter sp. ku-bf2/Enterobacter sp. MGH 1/Enterobacter sp. MGH 10/Enterobacter sp. MGH 14/Enterobacter sp. MGH 15/Enterobacter sp. MGH 22/Enterobacter sp. MGH 23/Enterobacter sp. MGH 24/Enterobacter sp. MGH 25/Enterobacter sp. MGH 3/Enterobacter sp. MGH 33/Enterobacter sp. MGH 37/Enterobacter sp. MGH 38/Enterobacter sp. MGH 6/Enterobacter sp. MGH 7/Enterobacter sp. MGH119/Enterobacter sp. MGH120/Enterobacter sp. MGH128/Enterobacter sp. NFIX45/Enterobacter sp. NFIX58/Enterobacter sp. NFIX59/Enterobacter sp. ODB01/Enterobacter sp. PDC34/Enterobacter sp. SENG-6/Enterobacter sp. ST121:950178628/Enterobacter sp. T1-1/Enterobacter sp. UCD-UG_FMILLET/Escherichia coli/Klebsiella aerogenes/Klebsiella oxytoca/Leclercia adecarboxylata/Leclercia sp. LK8/Lelliottia amnigena/Lelliottia nimipressuralis/Pantoea sesami/Pedobacter himalayensis]
0,0.5335720383325653,0.49187595282034824,0.48160681077536294,0.5021450948653335,-0.017403514402631784,0.06699029126213592,0.049586776859504134,0.6551703890786591,ref_mOTU_v31_00084,2 Bacteria,1224 Proteobacteria,1236 Gammaproteobacteria,91347 Enterobacterales,543 Enterobacteriaceae,570 Klebsiella,Klebsiella aerogenes
0.0035509147314492268,0.6915877829104549,0.5052500401187515,0.4832042940066358,0.5272957862308673,-0.01380486239268236,0.28446601941747574,0.2706611570247934,0.7776415138890389,ref_mOTU_v31_00085,2 Bacteria,1224 Proteobacteria,1236 Gammaproteobacteria,91347 Enterobacterales,543 Enterobacteriaceae,570 Klebsiella,Klebsiella pneumoniae
0,0.24126434871970814,0.5010114940223059,0.4884844540581783,0.5135385339864336,0.0015265184947444443,0.0883495145631068,0.08987603305785125,0.3754271461120261,ref_mOTU_v31_00086,2 Bacteria,1224 Proteobacteria,1236 Gammaproteobacteria,91347 Enterobacterales,543 Enterobacteriaceae,570 Klebsiella,Klebsiella michiganensis/oxytoca [Klebsiella michiganensis/Proteus sp. HMSC10D02/Enterobacter sp. HMSC055A11/Klebsiella sp. LTGPAF-6F/Klebsiella sp. M5al/Klebsiella oxytoca/Klebsiella sp. AS10/Klebsiella sp. OBRC7]
0,0.15532103836071007,0.5001409171146594,0.4887400214538871,0.5115418127754316,-5.014843938056651e-4,0.07281553398058252,0.07231404958677685,0.2712610333072685,ref_mOTU_v31_00087,2 Bacteria,1224 Proteobacteria,1236 Gammaproteobacteria,91347 Enterobacterales,543 Enterobacteriaceae,160674 Raoultella, Raoultella sp. [Klebsiella oxytoca/Klebsiella pneumoniae/Raoultella ornithinolytica/Raoultella planticola/Raoultella sp. YJ]
0.24224638730990206,3.876128767219778e-8,0.5713522025194576,0.5463804572090825,0.5963239478298328,0.10243922009147072,0.4058252427184466,0.5082644628099173,6.258994812641772e-7,ref_mOTU_v31_00095,2 Bacteria,1224 Proteobacteria,1236 Gammaproteobacteria,91347 Enterobacterales,543 Enterobacteriaceae,561 Escherichia,Escherichia coli
-0.019599211525988203,0.723652720591998,0.4950217644226912,0.47894315019080214,0.5111003786545802,-0.00723942870897859,0.16116504854368932,0.15392561983471073,0.8036053323372244,ref_mOTU_v31_00096,2 Bacteria,1224 Proteobacteria,1236 Gammaproteobacteria,91347 Enterobacterales,543 Enterobacteriaceae,544 Citrobacter, Citrobacter sp. [Citrobacter amalonaticus/Citrobacter braakii/Citrobacter freundii/Citrobacter pasteurii/Citrobacter portucalensis/Citrobacter sp. A1/Citrobacter sp. A316/Citrobacter sp. AATXQ/Citrobacter sp. AATXR/Citrobacter sp. BIDMC107/Citrobacter sp. BIDMC108/Citrobacter sp. CFSAN044567/Citrobacter sp. FDAARGOS_156/Citrobacter sp. KTE151/Citrobacter sp. KTE30/Citrobacter sp. KTE32/Citrobacter sp. L17/Citrobacter sp. MGH100/Citrobacter sp. MGH103/Citrobacter sp. MGH104/Citrobacter sp. MGH105/Citrobacter sp. MGH109/Citrobacter sp. MGH110/Citrobacter sp. MGH99/Citrobacter werkmanii/Citrobacter youngae/Enterobacter cloacae/Enterobacter sp. GN02600/Escherichia coli/Salmonella enterica]
0.09169822584834446,0.001526150540150545,0.5289617267110647,0.510127700772168,0.5477957526499614,0.05165489849955868,0.20970873786407768,0.26136363636363635,0.006959529083556883,ref_mOTU_v31_00282,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus pneumoniae
0.04848233271606731,0.04025972865662918,0.5130701877557571,0.4881893910825771,0.5379509844289371,0.02186070769477655,0.4058252427184466,0.42768595041322316,0.09487041322196112,ref_mOTU_v31_00283,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus sp. [Streptococcus pneumoniae/Streptococcus sp. HMSC070B10/Streptococcus sp. HMSC063B03/Streptococcus sp. HMSC077D04/Streptococcus sp. HMSC073F11/Streptococcus sp. CCUG 49591/Streptococcus pseudopneumoniae/Streptococcus mitis/Streptococcus sp. M334]
0.07898280877216368,2.3611543923674554e-4,0.5270264984353688,0.5111159545690955,0.542937042301642,0.049592794672229795,0.129126213592233,0.1787190082644628,0.0013761757849005583,ref_mOTU_v31_00288,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus oralis [Streptococcus oralis/Streptococcus sp. oral taxon 071/Streptococcus sp. F0441]
